"participant_id","speaker_identity","trialid","itemid","itemtype","itemtype_coarser","msg","target","competitor","distractor","targetpos","layout","prob_target","prob_competitor","prob_distr"
6,"child",4,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",50,50,0
7,"child",13,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"ci_gr,ci_bl,sq_re",100,0,0
8,"child",12,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,ci_gr,sq_re",60,40,0
9,"adult",15,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"sq_re,ci_gr,ci_bl",100,0,0
10,"child",13,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"sq_re,ci_bl,ci_gr",50,50,0
11,"child",20,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",50,50,0
12,"child",8,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,ci_gr,sq_re",50,50,0
13,"child",9,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"sq_re,ci_bl,ci_gr",52,48,0
14,"adult",8,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"sq_re,ci_gr,ci_bl",50,50,0
15,"adult",23,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"sq_re,ci_bl,ci_gr",50,50,0
16,"child",20,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"sq_re,ci_gr,ci_bl",50,50,0
17,"adult",11,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"ci_gr,ci_bl,sq_re",50,50,0
18,"adult",6,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"ci_gr,ci_bl,sq_re",50,50,0
19,"child",23,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",50,50,0
20,"child",17,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"ci_gr,ci_bl,sq_re",74,26,0
21,"child",14,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",50,50,0
22,"child",19,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,ci_gr,sq_re",75,25,0
23,"adult",22,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"sq_re,ci_gr,ci_bl",100,0,0
24,"child",17,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"sq_re,ci_gr,ci_bl",75,25,0
25,"child",16,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,sq_re,ci_gr",88,12,0
26,"adult",2,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"ci_gr,ci_bl,sq_re",70,30,0
27,"child",20,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,sq_re,ci_gr",14,86,0
28,"child",4,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,sq_re,ci_gr",54,46,0
29,"child",9,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"sq_re,ci_bl,ci_gr",75,25,0
30,"adult",4,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,ci_gr,sq_re",50,50,0
31,"adult",23,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"sq_re,ci_gr,ci_bl",50,50,0
32,"adult",21,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,sq_re,ci_gr",98,2,0
33,"adult",9,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"sq_re,ci_bl,ci_gr",50,50,0
34,"child",7,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,ci_gr,sq_re",100,0,0
35,"adult",15,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,ci_gr,sq_re",50,50,0
36,"adult",5,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,sq_re,ci_gr",100,0,0
37,"child",9,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"ci_gr,ci_bl,sq_re",44,44,12
38,"adult",0,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",50,50,0
39,"child",10,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",50,50,0
40,"child",20,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,sq_re,ci_gr",50,50,0
41,"adult",11,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",95,5,0
42,"adult",5,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"sq_re,ci_bl,ci_gr",75,25,0
43,"child",1,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"sq_re,ci_bl,ci_gr",50,50,0
44,"adult",0,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"sq_re,ci_gr,ci_bl",75,25,0
45,"adult",17,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,sq_re,ci_gr",100,0,0
46,"adult",7,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"ci_gr,ci_bl,sq_re",50,50,0
47,"child",16,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",50,50,0
48,"adult",11,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,ci_gr,sq_re",50,50,0
49,"child",23,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,sq_re,ci_gr",50,50,0
50,"adult",1,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",100,0,0
51,"adult",18,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"sq_re,ci_gr,ci_bl",50,50,0
52,"adult",12,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,ci_gr,sq_re",100,0,0
53,"child",13,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"sq_re,ci_gr,ci_bl",50,50,0
54,"adult",4,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,sq_re,ci_gr",50,50,0
55,"child",11,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",51,49,0
56,"child",14,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"sq_re,ci_gr,ci_bl",50,50,0
57,"child",7,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"ci_gr,ci_bl,sq_re",75,25,0
58,"adult",23,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"sq_re,ci_gr,ci_bl",49,49,2
59,"child",4,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",0,100,0
60,"child",19,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"sq_re,ci_gr,ci_bl",50,50,0
61,"child",16,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",2,"sq_re,ci_bl,ci_gr",49,51,0
62,"adult",3,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",50,50,0
63,"child",1,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,sq_re,ci_gr",50,50,0
64,"child",3,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,sq_re,ci_gr",50,50,0
65,"adult",4,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,ci_gr,sq_re",100,0,0
66,"child",9,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",50,50,0
67,"child",18,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",1,"ci_bl,sq_re,ci_gr",50,50,0
68,"adult",12,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",100,0,0
69,"adult",6,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",100,0,0
70,"adult",15,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",50,50,0
71,"adult",22,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",100,0,0
72,"child",17,4,"critical","critical","ci","ci_bl","ci_gr","sq_re",3,"ci_gr,sq_re,ci_bl",50,50,0
1,"adult",12,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",87,11,2
2,"child",23,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",50,50,0
3,"adult",14,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",100,0,0
4,"child",5,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",50,50,0
5,"child",4,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",75,25,0
6,"child",13,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",50,50,0
7,"child",12,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",100,0,0
8,"child",5,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,tr_bl,ci_re",55,45,0
9,"adult",3,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",100,0,0
10,"child",0,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",49,51,0
11,"child",8,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",50,50,0
12,"child",13,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",50,50,0
13,"child",15,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"ci_re,tr_bl,sq_re",48,52,0
14,"adult",20,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"tr_bl,ci_re,sq_re",100,0,0
15,"adult",8,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"tr_bl,ci_re,sq_re",50,50,0
16,"child",22,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",50,50,0
17,"adult",21,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"tr_bl,ci_re,sq_re",50,50,0
18,"adult",3,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,tr_bl,ci_re",50,50,0
19,"child",17,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,tr_bl,ci_re",50,50,0
20,"child",18,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",74,26,0
21,"child",8,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"ci_re,tr_bl,sq_re",50,50,0
22,"child",16,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"tr_bl,ci_re,sq_re",75,25,0
23,"adult",13,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"tr_bl,ci_re,sq_re",80,20,0
24,"child",23,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"ci_re,sq_re,tr_bl",80,20,0
25,"child",3,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,tr_bl,ci_re",64,36,0
26,"adult",12,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"ci_re,tr_bl,sq_re",70,30,0
27,"child",17,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"tr_bl,ci_re,sq_re",50,50,0
28,"child",2,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",49,51,0
29,"child",1,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",75,25,0
30,"adult",1,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,tr_bl,ci_re",50,50,0
31,"adult",22,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"ci_re,tr_bl,sq_re",50,50,0
32,"adult",8,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"tr_bl,ci_re,sq_re",98,2,0
33,"adult",15,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"ci_re,tr_bl,sq_re",50,50,0
34,"child",4,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"ci_re,sq_re,tr_bl",100,0,0
35,"adult",6,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",49,51,0
36,"adult",8,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"ci_re,tr_bl,sq_re",100,0,0
37,"child",3,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",49,49,2
38,"adult",9,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"ci_re,sq_re,tr_bl",50,50,0
39,"child",7,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,tr_bl,ci_re",50,50,0
40,"child",3,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",50,50,0
41,"adult",5,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",95,5,0
42,"adult",13,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"ci_re,tr_bl,sq_re",75,25,0
43,"child",18,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",70,30,0
44,"adult",22,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"ci_re,sq_re,tr_bl",75,25,0
45,"adult",8,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"ci_re,tr_bl,sq_re",100,0,0
46,"adult",23,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",50,50,0
47,"child",23,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",50,50,0
48,"adult",19,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"ci_re,sq_re,tr_bl",50,50,0
49,"child",19,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",50,50,0
50,"adult",18,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"ci_re,sq_re,tr_bl",100,0,0
51,"adult",19,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"ci_re,tr_bl,sq_re",50,50,0
52,"adult",11,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",100,0,0
53,"child",4,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",50,50,0
54,"adult",7,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"ci_re,sq_re,tr_bl",50,50,0
55,"child",19,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"ci_re,sq_re,tr_bl",49,51,0
56,"child",12,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"tr_bl,ci_re,sq_re",50,50,0
57,"child",16,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"ci_re,sq_re,tr_bl",64,36,0
58,"adult",1,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",38,40,22
59,"child",19,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"ci_re,sq_re,tr_bl",52,48,0
60,"child",20,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",100,0,0
61,"child",1,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"ci_re,sq_re,tr_bl",50,50,0
62,"adult",19,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",100,0,0
63,"child",21,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",50,50,0
64,"child",10,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",100,0,0
65,"adult",8,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",100,0,0
66,"child",22,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"ci_re,sq_re,tr_bl",50,50,0
67,"child",23,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",50,50,0
68,"adult",17,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"ci_re,sq_re,tr_bl",100,0,0
69,"adult",14,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,tr_bl,ci_re",50,50,0
70,"adult",16,5,"critical","critical","re","sq_re","ci_re","tr_bl",2,"tr_bl,sq_re,ci_re",50,50,0
71,"adult",8,5,"critical","critical","re","sq_re","ci_re","tr_bl",1,"sq_re,ci_re,tr_bl",100,0,0
72,"child",9,5,"critical","critical","re","sq_re","ci_re","tr_bl",3,"ci_re,tr_bl,sq_re",50,50,0
1,"adult",5,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"tr_re,ci_gr,sq_re",86,12,2
2,"child",8,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,tr_re,ci_gr",50,50,0
3,"adult",9,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"tr_re,ci_gr,sq_re",100,0,0
4,"child",19,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"tr_re,sq_re,ci_gr",50,50,0
5,"child",21,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,ci_gr,tr_re",75,25,0
6,"child",21,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"tr_re,ci_gr,sq_re",50,50,0
7,"child",4,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,tr_re,ci_gr",100,0,0
8,"child",4,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,tr_re,ci_gr",56,44,0
9,"adult",19,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"tr_re,sq_re,ci_gr",100,0,0
10,"child",19,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"ci_gr,tr_re,sq_re",50,50,0
11,"child",13,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"tr_re,ci_gr,sq_re",50,50,0
12,"child",10,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,tr_re,ci_gr",50,50,0
13,"child",20,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"ci_gr,tr_re,sq_re",48,52,0
14,"adult",2,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"tr_re,ci_gr,sq_re",50,50,0
15,"adult",7,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"tr_re,sq_re,ci_gr",50,50,0
16,"child",13,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"ci_gr,sq_re,tr_re",50,50,0
17,"adult",17,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"ci_gr,sq_re,tr_re",50,50,0
18,"adult",21,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"ci_gr,sq_re,tr_re",50,50,0
19,"child",20,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,tr_re,ci_gr",50,50,0
20,"child",21,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"ci_gr,sq_re,tr_re",75,25,0
21,"child",3,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"ci_gr,sq_re,tr_re",50,50,0
22,"child",6,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"ci_gr,tr_re,sq_re",75,25,0
23,"adult",16,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"tr_re,ci_gr,sq_re",80,20,0
24,"child",22,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"tr_re,ci_gr,sq_re",80,20,0
25,"child",15,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"ci_gr,tr_re,sq_re",21,79,0
26,"adult",21,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"ci_gr,tr_re,sq_re",50,50,0
27,"child",8,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,tr_re,ci_gr",50,50,0
28,"child",21,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,ci_gr,tr_re",53,47,0
29,"child",19,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"ci_gr,tr_re,sq_re",75,25,0
30,"adult",14,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"ci_gr,tr_re,sq_re",50,50,0
31,"adult",15,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"ci_gr,tr_re,sq_re",50,50,0
32,"adult",12,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,tr_re,ci_gr",98,2,0
33,"adult",22,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"tr_re,ci_gr,sq_re",50,50,0
34,"child",2,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"ci_gr,tr_re,sq_re",100,0,0
35,"adult",1,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"tr_re,ci_gr,sq_re",51,49,0
36,"adult",11,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"ci_gr,sq_re,tr_re",100,0,0
37,"child",20,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"tr_re,ci_gr,sq_re",41,36,23
38,"adult",7,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"ci_gr,tr_re,sq_re",50,50,0
39,"child",9,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,tr_re,ci_gr",50,50,0
40,"child",7,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"ci_gr,tr_re,sq_re",50,50,0
41,"adult",15,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"ci_gr,tr_re,sq_re",95,5,0
42,"adult",20,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"ci_gr,tr_re,sq_re",75,25,0
43,"child",15,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"tr_re,ci_gr,sq_re",70,30,0
44,"adult",7,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,tr_re,ci_gr",75,25,0
45,"adult",11,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"tr_re,ci_gr,sq_re",100,0,0
46,"adult",13,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,ci_gr,tr_re",50,50,0
47,"child",12,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"tr_re,sq_re,ci_gr",50,50,0
48,"adult",10,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,ci_gr,tr_re",50,50,0
49,"child",7,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,tr_re,ci_gr",50,50,0
50,"adult",23,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"tr_re,sq_re,ci_gr",100,0,0
51,"adult",3,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"ci_gr,sq_re,tr_re",50,50,0
52,"adult",10,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"tr_re,sq_re,ci_gr",100,0,0
53,"child",12,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,ci_gr,tr_re",50,50,0
54,"adult",8,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,tr_re,ci_gr",50,50,0
55,"child",6,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"ci_gr,sq_re,tr_re",48,52,0
56,"child",16,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,ci_gr,tr_re",50,50,0
57,"child",3,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"tr_re,ci_gr,sq_re",82,18,0
58,"adult",10,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,tr_re,ci_gr",48,48,4
59,"child",13,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"tr_re,sq_re,ci_gr",50,50,0
60,"child",7,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,tr_re,ci_gr",100,0,0
61,"child",14,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"tr_re,sq_re,ci_gr",48,52,0
62,"adult",4,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"tr_re,sq_re,ci_gr",50,50,0
63,"child",19,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"ci_gr,tr_re,sq_re",50,50,0
64,"child",12,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,ci_gr,tr_re",78,22,0
65,"adult",11,6,"critical","critical","re","sq_re","tr_re","ci_gr",3,"tr_re,ci_gr,sq_re",100,0,0
66,"child",16,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,ci_gr,tr_re",50,50,0
67,"child",17,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,ci_gr,tr_re",50,50,0
68,"adult",8,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,ci_gr,tr_re",100,0,0
69,"adult",7,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,tr_re,ci_gr",100,0,0
70,"adult",17,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,ci_gr,tr_re",30,70,0
71,"adult",9,6,"critical","critical","re","sq_re","tr_re","ci_gr",1,"sq_re,ci_gr,tr_re",100,0,0
72,"child",15,6,"critical","critical","re","sq_re","tr_re","ci_gr",2,"ci_gr,sq_re,tr_re",50,50,0
1,"adult",13,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",3,"ci_gr,tr_re,sq_gr",88,10,2
2,"child",14,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",3,"tr_re,ci_gr,sq_gr",50,50,0
3,"adult",13,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",2,"ci_gr,sq_gr,tr_re",100,0,0
4,"child",23,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",2,"ci_gr,sq_gr,tr_re",50,50,0
5,"child",16,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",1,"sq_gr,tr_re,ci_gr",50,50,0
6,"child",0,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",3,"ci_gr,tr_re,sq_gr",50,50,0
7,"child",11,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",2,"tr_re,sq_gr,ci_gr",100,0,0
8,"child",11,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",3,"tr_re,ci_gr,sq_gr",43,57,0
9,"adult",5,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",1,"sq_gr,tr_re,ci_gr",100,0,0
10,"child",21,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",1,"sq_gr,tr_re,ci_gr",50,50,0
11,"child",7,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",1,"sq_gr,tr_re,ci_gr",50,50,0
12,"child",0,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",3,"ci_gr,tr_re,sq_gr",50,50,0
13,"child",10,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",3,"ci_gr,tr_re,sq_gr",49,51,0
14,"adult",10,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",1,"sq_gr,ci_gr,tr_re",100,0,0
15,"adult",3,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",2,"tr_re,sq_gr,ci_gr",50,50,0
16,"child",15,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",1,"sq_gr,ci_gr,tr_re",50,50,0
17,"adult",16,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",2,"tr_re,sq_gr,ci_gr",50,50,0
18,"adult",7,7,"critical","critical","gr","sq_gr","ci_gr","tr_re",2,"ci_gr,sq_gr,tr_re",50,50,0
